Economy,Year,prediction,Consumptionpercap,GDPpercap
10_MAS,2024,13.07038733224482,474675.8040684249,12.241866215182426
10_MAS,2025,13.091097772363751,484609.0548352023,11.118423471268605
10_MAS,2026,13.109276074675904,493498.9818218342,11.018409338290127
10_MAS,2027,13.127406555437515,502527.9581301193,24.43449318532392
10_MAS,2028,13.145266835319235,511583.8780151708,5.5978592019576086
10_MAS,2029,13.163437752767095,520964.79827772675,4.225484415508534
10_MAS,2030,13.181907354194095,530676.21741307,36.59874976783081
10_MAS,2031,13.200471898707885,540619.9949383314,18.3029084985552
10_MAS,2032,13.219625811462693,551074.7886286954,7.007509986681048
10_MAS,2033,13.238836909457119,561763.8862999416,38.602615795852316
10_MAS,2034,13.258471128219073,572902.6742016954,1.530880226721146
10_MAS,2035,13.277881171340963,584131.3619375932,29.71980840085595
10_MAS,2036,13.295400953252738,594455.3892879463,31.986867742526854
10_MAS,2037,13.312825606163187,604904.3383996007,10.051010707902279
10_MAS,2038,13.329819024810831,615271.5689250836,1.6780302210218154
10_MAS,2039,13.345942417084727,625272.2395031344,29.27593063388247
10_MAS,2040,13.361346616945212,634978.6256694356,5.120877332467521
10_MAS,2041,13.374573199568488,643433.0109865887,32.95158190960831
10_MAS,2042,13.386901268628662,651414.3940174114,13.36768062817442
10_MAS,2043,13.398684744784761,659135.7227010725,11.856338423638576
10_MAS,2044,13.409308321282197,666175.4286924081,11.257709782910853
10_MAS,2045,13.419060351112961,672703.7719062496,23.705357455127665
10_MAS,2046,13.425370929170356,676962.3444630754,5.604993171294925
10_MAS,2047,13.430314495134239,680317.2382047771,4.097853152426297
10_MAS,2048,13.433996589006085,682826.8476117895,37.98708684130653
10_MAS,2049,13.43628501828897,684391.2378805407,19.46709481370822
11_MEX,2017,12.377180400038322,237323.72112744642,30.238095648948303
11_MEX,2018,12.40764855999385,244665.8203821093,33.09818145701158
11_MEX,2019,12.438789164852135,252404.73385761422,9.474754138178751
11_MEX,2020,12.470695844208686,260587.98675653525,1.557253672279837
11_MEX,2021,12.503409721396649,269253.80355414486,28.041564604677376
11_MEX,2022,12.536993326449494,278449.87119788193,4.873730035230063
11_MEX,2023,12.571456630813534,288213.4501080988,31.97117429184116
11_MEX,2024,12.606714088244347,298556.3849389476,12.241866215182426
11_MEX,2025,12.643014557578043,309593.23125214525,11.118423471268605
11_MEX,2026,12.680534669899018,321429.87153704197,11.018409338290127
11_MEX,2027,12.719443672906161,334182.8819667197,24.43449318532392
11_MEX,2028,12.759862418574588,347966.82319822226,5.5978592019576086
11_MEX,2029,12.80186646627634,362894.14758617326,4.225484415508534
11_MEX,2030,12.845463665516071,379065.26238844654,36.59874976783081
11_MEX,2031,12.89062463866252,396576.6582365655,18.3029084985552
11_MEX,2032,12.937282617934539,415518.583510509,7.007509986681048
11_MEX,2033,12.985326344448767,435968.9675476977,38.602615795852316
11_MEX,2034,13.034575132053533,457977.40693967673,1.530880226721146
11_MEX,2035,13.084868147510939,481599.5061359193,29.71980840085595
11_MEX,2036,13.136006590269178,506868.3530963825,31.986867742526854
11_MEX,2037,13.18779133840816,533807.9122854389,10.051010707902279
11_MEX,2038,13.23998968103821,562411.8451458674,1.6780302210218154
11_MEX,2039,13.292420079987496,592686.0315364,29.27593063388247
11_MEX,2040,13.344917570926585,624631.7599032718,5.120877332467521
11_MEX,2041,13.39732449588547,658239.743575247,32.95158190960831
11_MEX,2042,13.449518906784661,693508.5911642505,13.36768062817442
11_MEX,2043,13.501396154913197,730435.45933409,11.856338423638576
11_MEX,2044,13.552888281786194,769032.3242858214,11.257709782910853
11_MEX,2045,13.603908846627242,809286.963207397,23.705357455127665
11_MEX,2046,13.654359093814774,851163.1406420412,5.604993171294925
11_MEX,2047,13.704075795915985,894549.7480929794,4.097853152426297
11_MEX,2048,13.753055232407306,939455.0315062904,37.98708684130653
11_MEX,2049,13.801339706834236,985929.0827744228,19.46709481370822
12_NZ,2017,12.406323997107634,244341.95965120755,30.238095648948303
12_NZ,2018,12.399952008456282,242789.9653534869,33.09818145701158
12_NZ,2019,12.398646665288027,242473.2478883534,9.474754138178751
12_NZ,2020,12.401575071115573,243184.3486481243,1.557253672279837
12_NZ,2021,12.407096499394855,244530.7872994064,28.041564604677376
12_NZ,2022,12.413176519985766,246022.06843734262,4.873730035230063
12_NZ,2023,12.41992243038662,247687.32177747198,31.97117429184116
12_NZ,2024,12.427747600422665,249633.12035957316,12.241866215182426
12_NZ,2025,12.433905110564993,251174.9809695957,11.118423471268605
12_NZ,2026,12.440871555480951,252930.88674786058,11.018409338290127
12_NZ,2027,12.447020666263938,254490.97846351835,24.43449318532392
12_NZ,2028,12.452391536111648,255861.4935207445,5.5978592019576086
12_NZ,2029,12.45940953622781,257663.44516456427,4.225484415508534
12_NZ,2030,12.464779290090275,259050.75586945692,36.59874976783081
12_NZ,2031,12.470951478364912,260654.6104619359,18.3029084985552
12_NZ,2032,12.476368152450776,262070.32229914106,7.007509986681048
12_NZ,2033,12.482699279400478,263734.78618570603,38.602615795852316
12_NZ,2034,12.489203676449065,265455.8130038151,1.530880226721146
12_NZ,2035,12.495154623459158,267040.2362139403,29.71980840085595
12_NZ,2036,12.502171308437653,268920.5625421489,31.986867742526854
12_NZ,2037,12.509493216090164,270896.80015269737,10.051010707902279
12_NZ,2038,12.51711364980534,272969.03690525785,1.6780302210218154
12_NZ,2039,12.524205393818473,274911.74388679257,29.27593063388247
12_NZ,2040,12.531480997709153,276919.18666422303,5.120877332467521
12_NZ,2041,12.538917569949474,278986.19239340443,32.95158190960831
12_NZ,2042,12.546561895714431,281127.0259213478,13.36768062817442
12_NZ,2043,12.553685516852667,283136.81834656553,11.856338423638576
12_NZ,2044,12.561780689469586,285438.1620851035,11.257709782910853
12_NZ,2045,12.569283206456944,287587.72021035396,23.705357455127665
12_NZ,2046,12.576156034171305,289571.0688638462,5.604993171294925
12_NZ,2047,12.582401721871165,291385.2989867193,4.097853152426297
12_NZ,2048,12.589499696297464,293460.90196126304,37.98708684130653
12_NZ,2049,12.595932941665977,295354.89367419324,19.46709481370822
14_PE,2017,11.765003706695568,128669.67067168365,30.238095648948303
14_PE,2018,11.822591384429145,136296.96964096578,33.09818145701158
14_PE,2019,11.879275860011369,144246.05851506704,9.474754138178751
14_PE,2020,11.9341420943347,152381.43455895985,1.557253672279837
14_PE,2021,11.986761623818875,160614.38130171192,28.041564604677376
14_PE,2022,12.037589230063007,168989.05526508245,4.873730035230063
14_PE,2023,12.08695948885824,177541.46901392465,31.97117429184116
14_PE,2024,12.134796437479894,186240.9300764427,12.241866215182426
14_PE,2025,12.181323595494455,195110.9393457984,11.118423471268605
14_PE,2026,12.226454989528113,204118.29649307238,11.018409338290127
14_PE,2027,12.27043068657581,213294.8343879718,24.43449318532392
14_PE,2028,12.313659723125813,222717.56501502104,5.5978592019576086
14_PE,2029,12.356079365030231,232368.4099399551,4.225484415508534
14_PE,2030,12.397916876354095,242296.358149208,36.59874976783081
14_PE,2031,12.438750223371162,252394.90503484887,18.3029084985552
14_PE,2032,12.479056794036515,262775.8835416821,7.007509986681048
14_PE,2033,12.518865227330524,273447.5823177182,38.602615795852316
14_PE,2034,12.558262576229785,284435.7226895248,1.530880226721146
14_PE,2035,12.597146707888891,295713.6031185722,29.71980840085595
14_PE,2036,12.635461623249618,307263.7023716384,31.986867742526854
14_PE,2037,12.673388100383589,319140.93936417706,10.051010707902279
14_PE,2038,12.710854630435323,331324.86239626445,1.6780302210218154
14_PE,2039,12.747945567445484,343844.76413189963,29.27593063388247
14_PE,2040,12.784526131305313,356655.68632995937,5.120877332467521
14_PE,2041,12.822528319667189,370470.2114966461,32.95158190960831
14_PE,2042,12.860188524017195,384688.24193068093,13.36768062817442
14_PE,2043,12.897589994777615,399348.59845651046,11.856338423638576
14_PE,2044,12.934692427240131,414443.70381479384,11.257709782910853
14_PE,2045,12.971573114480195,430014.02975736547,23.705357455127665
14_PE,2046,13.008818546654789,446332.08835500357,5.604993171294925
14_PE,2047,13.045967362853998,463224.62326082867,4.097853152426297
14_PE,2048,13.082778614341665,480594.23862920346,37.98708684130653
14_PE,2049,13.119420587836926,498530.7680967529,19.46709481370822
15_RP,2017,11.51258439745875,99965.89906454357,30.238095648948303
15_RP,2018,11.56451758831426,105294.61827476855,33.09818145701158
15_RP,2019,11.619173273082753,111209.74291278867,9.474754138178751
15_RP,2020,11.676398863195304,117759.40286794488,1.557253672279837
15_RP,2021,11.735022490842926,124869.25274690698,28.041564604677376
15_RP,2022,11.795833307759876,132698.28651429492,4.873730035230063
15_RP,2023,11.857750908757467,141174.34695651484,31.97117429184116
15_RP,2024,11.920378376413653,150298.46704890722,12.241866215182426
15_RP,2025,11.983234959111755,160048.94586835642,11.118423471268605
15_RP,2026,12.044603952517136,170178.63398995277,11.018409338290127
15_RP,2027,12.105437890620165,180852.65005785585,24.43449318532392
15_RP,2028,12.165778996497693,192101.46913667247,5.5978592019576086
15_RP,2029,12.225429930290533,203909.17034934688,4.225484415508534
15_RP,2030,12.284173197276873,216246.27458148368,36.59874976783081
