Economy,Year,GDP,Population,GDPpercap,lnGDPpercap
20_USA,2020,20133.209031772192,331.432,60.74612298079905,4.1067032609380165
21_VN,2020,732.1078181811342,98.36,7.4431457724800145,2.007293578364008
01_AUS,2021,1333.6396858617347,25.7,51.89259478061225,3.9491760975372485
02_BD,2021,34.76133239789712,0.45,77.24740532866026,4.347013327235258
03_CDA,2021,1844.7124604634075,37.924,48.64234944793291,3.8844945392860426
04_CHL,2021,532.1832779323136,18.605,28.604314857958265,3.3535575756055795
05_PRC,2021,27506.861830182643,1428.48,19.256035667410565,2.9578245527542197
06_HKC,2021,487.07545612323617,7.598,64.10574573877813,4.160533997019882
07_INA,2021,3911.045296754372,274.85400000000004,14.229537488100487,2.6553199089804616
08_JPN,2021,5403.147928927426,126.109,42.84506204099173,3.7575904001534504
09_ROK,2021,2208.267338174221,51.667,42.74038241380806,3.755144197296178
10_MAS,2021,1073.995475233272,33.289,32.26277374608044,3.4739140499705465
11_MEX,2021,2627.0085397348794,135.384,19.404128550898776,2.9654858553300407
12_NZ,2021,201.56816099246063,4.875,41.34731507537654,3.7220074876898805
13_PNG,2021,40.72545439373061,8.926,4.562564910792136,1.5178849458303407
14_PE,2021,489.6655027183155,33.686,14.536172377792422,2.6766401897049286
15_RP,2021,1032.1955577892008,111.303,9.273744263759296,2.2271872099754355
16_RUS,2021,4351.665390529781,143.636,30.296481317565103,3.4110315776387647
17_SIN,2021,592.6331772318366,5.9910000000000005,98.92057707091246,4.594317276349427
18_CT,2021,1265.0257972871973,23.873,52.98981264554925,3.9700996808416784
19_THA,2021,1368.016320323389,69.498,19.684254515574388,2.979819052994026
20_USA,2021,20639.388991739565,333.784,61.8345666411199,4.124462538858957
21_VN,2021,769.5290196991333,99.284,7.750785823487503,2.0477942348040026
01_AUS,2022,1378.646228254014,25.996,53.033013858055625,3.970914622610767
02_BD,2022,35.25930322003204,0.455,77.49297410996051,4.3501872756040685
03_CDA,2022,1883.170718361836,38.242,49.243520693526385,3.896777799441078
04_CHL,2022,557.0930073556467,18.734,29.737002634549302,3.392392150295406
05_PRC,2022,28778.357426765917,1431.85,20.09872362800986,3.0006563119547134
06_HKC,2022,499.2793210388542,7.643,65.32504527526551,4.1793755044835965
07_INA,2022,4141.6022766206615,277.425,14.928727679987965,2.7032873888968427
08_JPN,2022,5462.306520791281,125.697,43.45614072564406,3.771752170278835
09_ROK,2022,2273.136741324269,51.817,43.8685516591904,3.7811977002540704
10_MAS,2022,1122.9520954241789,33.711,33.31114756086082,3.5058921025536516
11_MEX,2022,2700.146947302018,136.869,19.727965772395635,2.982037211444593
12_NZ,2022,206.89745584012687,4.916,42.0865451261446,3.739728096404328
13_PNG,2022,43.00185541921618,9.097,4.727036981336284,1.5532985752068311
14_PE,2022,508.982910654093,34.055,14.945908402704244,2.704437576940158
15_RP,2022,1088.467794252181,112.902,9.640819420844458,2.2660061071722635
16_RUS,2022,4476.521507906239,143.442,31.2078854722204,3.4406708023764345
17_SIN,2022,614.3910894743761,6.04,101.72037905204903,4.62222766697294
18_CT,2022,1295.170880778473,23.923,54.13914980472654,3.9915575804190864
19_THA,2022,1419.641223927683,69.568,20.406526332907127,3.0158547679669905
20_USA,2022,21150.427784056854,336.15,62.919612625485215,4.141857921551373
21_VN,2022,809.0924678369208,100.195,8.075178081111043,2.0887949222539124
01_AUS,2023,1424.4426293414526,26.287,54.18810169823307,3.9924613584834128
02_BD,2023,35.744984178210906,0.459,77.8757825233353,4.355115025510876
03_CDA,2023,1922.7520778810635,38.556,49.86907557529473,3.9094010826967267
04_CHL,2023,581.8188688279599,18.859,30.850992567366237,3.4291689238165235
05_PRC,2023,30044.823379119327,1434.6760000000004,20.94188749175376,3.0417513394773197
06_HKC,2023,511.25316162457466,7.685,66.52611081647035,4.197594514454078
07_INA,2023,4385.948175096245,279.934,15.667793748155797,2.751607251825939
08_JPN,2023,5524.722221845074,125.259,44.10638933605629,3.7866046548620567
09_ROK,2023,2337.591252904002,51.959,44.98915015500687,3.8064213530326794
10_MAS,2023,1173.554862214173,34.131,34.38384056178175,3.537586702900739
11_MEX,2023,2776.1111401265166,138.322,20.06991758452391,2.9992220563984158
12_NZ,2023,212.34357097752132,4.956,42.84575685583562,3.7576066169396323
13_PNG,2023,45.47034498491061,9.268,4.906165837819444,1.5904927483264308
14_PE,2023,528.5603403054911,34.419000000000004,15.356644304177664,2.731548234071427
15_RP,2023,1148.0524393756039,114.497,10.026921573277937,2.3052736329571895
16_RUS,2023,4602.990137711763,143.204,32.14288803184103,3.470191214139255
17_SIN,2023,636.1660492944418,6.081,104.61536742220716,4.650290456921998
18_CT,2023,1322.5251804731806,23.968000000000004,55.17878756980893,4.010578596271721
19_THA,2023,1473.6352115175425,69.62,21.166837281205723,3.0524356777274546
20_USA,2023,21667.51115869029,338.524,64.00583461937792,4.158974245132091
21_VN,2023,850.6393135107872,101.084,8.415172663436223,2.1300363459630125
01_AUS,2024,1471.2058197687124,26.573,55.364686703372314,4.0139419663852545
02_BD,2024,36.21604655650144,0.464,78.05182447521861,4.357373022411726
03_CDA,2024,1963.133816925033,38.868,50.50771372144265,3.9221260715759456
04_CHL,2024,606.2988797361693,18.98,31.94409271528816,3.463987272188719
05_PRC,2024,31306.912044402583,1436.995,21.786375070478734,3.081284777636116
06_HKC,2024,523.2378309601917,7.726,67.72428565366188,4.215444840165983
07_INA,2024,4644.49099151526,282.376,16.447895683469063,2.8001975470511025
08_JPN,2024,5590.267170142799,124.796,44.79524319804159,3.8021019551684483
09_ROK,2024,2401.515619367339,52.093,46.100543630954995,3.8308247423615973
10_MAS,2024,1225.847958895854,34.545,35.48553940934589,3.569125272913853
11_MEX,2024,2854.9171998681927,139.745,20.42947654562376,3.016978786652228
12_NZ,2024,217.88736813798585,4.994,43.629829422904656,3.7757410774992866
13_PNG,2024,48.128000499561395,9.442,5.097225217068566,1.6286963165831292
14_PE,2024,548.3541673430137,34.778,15.767271474582028,2.7579363660041203
15_RP,2024,1210.9496855746609,116.086,10.431487738182561,2.3448288991264827
16_RUS,2024,4731.838474106231,142.925,33.10714342561645,3.4997490725613747
17_SIN,2024,658.1108712500517,6.119,107.55202994771233,4.677974729991336
18_CT,2024,1349.5520267302106,24.009,56.21025560124164,4.029099224259323
19_THA,2024,1529.9001942513605,69.66,21.962391533898373,3.0893315148054423
20_USA,2024,22191.525581899,340.895,65.09783241731031,4.175891252459122
21_VN,2024,894.2082911746771,101.943,8.771649756968866,2.171524902372392
01_AUS,2025,1519.0063086358066,26.857,56.559046380303336,4.035285161126225
02_BD,2025,36.670805374897306,0.469,78.18935047952517,4.359133455151225
03_CDA,2025,2004.1095679815653,39.173,51.16048216837019,3.9349674013802676
04_CHL,2025,630.5043573717959,19.099,33.0124277381955,3.4968840886983408
05_PRC,2025,32566.129111418453,1438.836,22.63366298272941,3.119438310564971
06_HKC,2025,535.4166282148311,7.768,68.92593051169298,4.233032457169736
07_INA,2025,4917.539392942039,284.751,17.269612373414102,2.8489484468235484
08_JPN,2025,5658.856244283154,124.31,45.52213212358744,3.8181986279915257
09_ROK,2025,2464.8339319596107,52.219,47.20186008846609,3.8544333004689517
10_MAS,2025,1279.9383065994361,34.95,36.62198302144309,3.6006486891030938
11_MEX,2025,2937.1124946134028,141.132,20.81110233408017,3.0354866103663856
12_NZ,2025,223.51897062281841,5.033,44.41068361271973,3.7934800624014726
13_PNG,2025,50.979655124634384,9.614,5.302647714232825,1.6682062645383395
14_PE,2025,568.3644019414703,35.13,16.178889893010826,2.783707299450306
15_RP,2025,1277.063575229691,117.665,10.853385248202022,2.384477035765787
16_RUS,2025,4863.433859467284,142.607,34.10375268722632,3.5294074277132492
17_SIN,2025,680.3014096841513,6.157,110.49235174340609,4.704946303570539
18_CT,2025,1376.402956983499,24.045,57.24279297082549,4.047301747537438
19_THA,2025,1588.6120838832474,69.685,22.797045043886737,3.1266309242228556
20_USA,2025,22723.298420131483,343.256,66.19927523519323,4.192669514774168
21_VN,2025,939.74667489181,102.764,9.144707046162178,2.2131752470117507
01_AUS,2026,1566.8596529259635,27.139,57.73461265801848,4.055856866418267
02_BD,2026,37.067938784377645,0.473,78.36773527352568,4.361412302772087
03_CDA,2026,2045.7105891066687,39.473,51.82556656718944,3.947883590576402
04_CHL,2026,654.4351009035747,19.214,34.06032585112807,3.528133242162592
05_PRC,2026,33825.34552011897,1440.205,23.486479716511866,3.1564249243713434
06_HKC,2026,547.3574283813989,7.814,70.04830155891975,4.249185026363731
07_INA,2026,5205.336959494049,287.056,18.133524327984954,2.8977623979316056
08_JPN,2026,5730.421374947725,123.801,46.28735935047152,3.834868907627964
09_ROK,2026,2527.488780571608,52.338,48.29165769749719,3.877258827262654
10_MAS,2026,1334.8070582751495,35.344,37.76615714902528,3.6314133880751602
11_MEX,2026,3023.294578479674,142.484,21.21848473147633,3.054872723071461
12_NZ,2026,229.23592169832,5.07,45.214185739313606,3.8114108813896492
13_PNG,2026,53.924221119558155,9.788,5.509217523453019,1.7064226028178011
14_PE,2026,588.5920376923904,35.478,16.590338736467398,2.8088205221052625
15_RP,2026,1345.5974061778422,119.232,11.285539168829192,2.423522186605302
16_RUS,2026,4997.82436800401,142.254,35.13310253493054,3.559143778203074
17_SIN,2026,702.7181254198648,6.1960000000000015,113.41480397350946,4.731051929276809
18_CT,2026,1400.846239293074,24.077,58.181926290363165,4.063574761669238
19_THA,2026,1649.893673120977,69.699,23.671697917057305,3.164280153824244
20_USA,2026,23263.858108470617,345.602,67.31401470035074,4.209368457175604
21_VN,2026,987.9114039811999,103.543,9.541073795246417,2.2556060362798265
01_AUS,2027,1615.95859922924,27.418000000000006,58.93787290208037,4.0764838874503155
02_BD,2027,37.46276766897426,0.478,78.3739909392767,4.361492124092235
03_CDA,2027,2087.986904982718,39.769,52.502876737728336,3.960867963100736
04_CHL,2027,678.1107657289838,19.327,35.08618853050053,3.557807563875117
05_PRC,2027,35088.93372249411,1441.106,24.348613996815025,3.192474927859927
06_HKC,2027,559.4722532431812,7.859,71.18873307585967,4.265334562579558
07_INA,2027,5508.052854214441,289.2920000000001,19.039769002303693,2.9465298970576743
08_JPN,2027,5804.855810351422,123.272,47.08981610058588,3.8520567589725325
09_ROK,2027,2589.456878576657,52.447,49.37283121201702,3.8994002974366544
10_MAS,2027,1391.4455546852594,35.728,38.94552045133395,3.6621637580349335
11_MEX,2027,3114.0811218406984,143.80100000000004,21.655490030254988,3.075259003376386
12_NZ,2027,235.0410129478407,5.107,46.0233038863992,3.829147874433554
13_PNG,2027,57.05106267971177,9.962,5.726868367768698,1.7451688486476071
14_PE,2027,609.0640726335126,35.821,17.00298910230068,2.833389158147112
15_RP,2027,1417.1394933751324,120.789,11.73235554044766,2.4623504558424814
16_RUS,2027,5134.736240781309,141.866,36.19426952745061,3.5889008059542347
17_SIN,2027,725.1938516426003,6.234,116.32881803699074,4.756420819345447
18_CT,2027,1425.0274391592945,24.103,59.12240962366902,4.079610033990495
19_THA,2027,1713.5495418823702,69.70100000000001,24.58428920506693,3.2021075887138752
20_USA,2027,23814.33590397527,347.93,68.44576755087307,4.226041717110875
21_VN,2027,1038.2446348571318,104.284,9.955934130423955,2.298168768415154
01_AUS,2028,1666.2222778138296,27.693,60.16763361910336,4.09713456020732
02_BD,2028,37.85801065837322,0.482,78.5435905775378,4.363653764651085
03_CDA,2028,2130.945077325357,40.059,53.19516406613638,3.973967491203377
04_CHL,2028,701.5592257408988,19.435,36.09772193161301,3.586229758960218
05_PRC,2028,36362.31270301204,1441.556,25.22434973251961,3.2278097872163998
06_HKC,2028,571.8199627339143,7.905,72.33649117443571,4.281328720708854
07_INA,2028,5825.728932115292,291.46,19.98809075727473,2.9951366340597394
08_JPN,2028,5881.86236215477,122.724,47.927563982226545,3.8696907873906046
09_ROK,2028,2650.728489603221,52.54600000000001,50.44586628103416,3.920900806495807
10_MAS,2028,1449.8007784591541,36.102,40.1584615383955,3.692833166342807
11_MEX,2028,3210.039340387693,145.083,22.125537384722488,3.0967324791740585
12_NZ,2028,240.9359906351235,5.144,46.83825634430861,3.8467003122532852
13_PNG,2028,60.36594593777743,10.137,5.955010943847038,1.7842330405632638
14_PE,2028,629.8293208283186,36.156,17.419773227910127,2.857605953424016
15_RP,2028,1491.768515868079,122.332,12.194425954517863,2.5009789583596955
16_RUS,2028,5273.529221370249,141.44799999999995,37.2824587224298,3.6185229404974733
17_SIN,2028,747.7500539141088,6.273,119.20134766684343,4.7808140604972325
18_CT,2028,1446.775432147069,24.125,59.96996609936038,4.093843871886952
19_THA,2028,1779.5829440432394,69.69,25.535700158462326,3.240077479283609
20_USA,2028,24375.097729169112,350.23,69.59740093415502,4.242727223743039
21_VN,2028,1090.711843883287,104.986,10.389117062115776,2.3407588219155446
01_AUS,2029,1717.4199636728592,27.966,61.41099777132444,4.117588935910414
02_BD,2029,38.25590742668084,0.486,78.71585890263547,4.365844645956773
03_CDA,2029,2174.536543888175,40.342,53.90254682187732,3.9871777276683735
04_CHL,2029,724.8162389318138,19.538,37.09777044384347,3.6135568719542857
05_PRC,2029,37651.695151987406,1441.5739999999996,26.118461592667053,3.2626424049963223
06_HKC,2029,584.3939781829997,7.947999999999999,73.52717390324608,4.297655050861126
07_INA,2029,6158.276586729759,293.56,20.977914520812643,3.0434701948248772
08_JPN,2029,5960.930694021197,122.161,48.79569333929157,3.887642057720706
09_ROK,2029,2711.3248498065805,52.631,51.51573881945204,3.9418873691257335
10_MAS,2029,1510.0848572043783,36.464,41.41303360038334,3.7235956525507508
11_MEX,2029,3311.660729364829,146.329,22.63160910936881,3.1193475622598315
12_NZ,2029,246.9194669139268,5.178,47.686262439924064,3.8646433572515546
13_PNG,2029,63.8714113866259,10.312,6.193891717089401,1.823563599494649
14_PE,2029,650.8912409236905,36.485,17.839968231429093,2.8814413464007873
15_RP,2029,1569.44855703267,123.86,12.67114933822598,2.539327703575271
16_RUS,2029,5413.199016186695,141.006,38.389848773716686,3.64779306979465
17_SIN,2029,770.4325821941553,6.308,122.13579299209819,4.805133483056517
18_CT,2029,1467.0793141017193,24.141,60.77127352229483,4.107117202358401
19_THA,2029,1847.8320118350039,69.665,26.524539034450637,3.2780703058174883
20_USA,2029,24942.329790259068,352.494,70.75958680221243,4.259288029848481
21_VN,2029,1145.4173195268336,105.652,10.841416343531913,2.383373646473766
01_AUS,2030,1769.3937962228101,28.234,62.668902607594035,4.137865353433742
02_BD,2030,38.65420045597129,0.49,78.88612337953325,4.368005336332279
03_CDA,2030,2218.710070273853,40.618,54.62381383312455,4.000469938454578
04_CHL,2030,747.9239886439917,19.638,38.085547848252965,3.6398348886038674
05_PRC,2030,38964.09592865272,1441.182,27.03620772994162,3.2971769946655223
06_HKC,2030,597.2737749834573,7.987,74.78074057636876,4.31456037290149
07_INA,2030,6505.53818421805,295.595,22.008282224726567,3.091418847273536
08_JPN,2030,6041.482769417828,121.58,49.691419389848896,3.905832270105614
09_ROK,2030,2771.278697744955,52.702,52.58393794817948,3.9624107109092224
10_MAS,2030,1572.3915282747225,36.815,42.71062143894398,3.754447634945227
11_MEX,2030,3419.3618896456305,147.54,23.175829535350623,3.1431099052169507
12_NZ,2030,252.9902716995934,5.212999999999999,48.530648705082186,3.8821955304219995
13_PNG,2030,67.57787018617755,10.487,6.443965880249599,1.8631441704915235
14_PE,2030,672.2904556070259,36.807,18.265288005189934,2.9050024282691074
15_RP,2030,1650.1044188270193,125.372,13.16166623190999,2.577308531249396
16_RUS,2030,5552.4441563623295,140.54399999999998,39.50680325280574,3.6764728913247073
17_SIN,2030,793.2509408344594,6.3420000000000005,125.07898783261736,4.82894544039682
18_CT,2030,1485.2060010240314,24.151,61.49666684708838,4.11898297573541
19_THA,2030,1918.306718802732,69.626,27.55158588462258,3.3160600978123353
20_USA,2030,25510.844730653218,354.712,71.91988072197506,4.275552731679997
21_VN,2030,1202.372647507211,106.284,11.312828342057234,2.4259373333170773
01_AUS,2031,1821.332122453267,28.5,63.90639026151814,4.157419360476029
02_BD,2031,38.97988829851687,0.494,78.90665647473051,4.368265590259386
03_CDA,2031,2263.425517157098,40.886,55.359426629093036,4.013846954122344
04_CHL,2031,770.9288785986031,19.731,39.071961816360194,3.665405120664308
05_PRC,2031,40306.88905049149,1440.391,27.98329693152171,3.3316077940155844
06_HKC,2031,609.9856774690599,8.023,76.02962451315716,4.3311230605612705
07_INA,2031,6867.313615864774,297.565,23.07836478034975,3.138895589058413
08_JPN,2031,6122.239375132571,120.988,50.602038013129985,3.9239918524216533
09_ROK,2031,2830.634440724022,52.757,53.6541964236788,3.9825596845393045
10_MAS,2031,1636.594090455519,37.153,44.05011951808788,3.785328065615463
11_MEX,2031,3533.473991320429,148.716,23.759877829691685,3.167998352633232
12_NZ,2031,259.149179264235,5.246,49.399386058756185,3.899937996156248
13_PNG,2031,71.37800232068619,10.662,6.694616612332226,1.901303712728573
14_PE,2031,693.8433652532266,37.12,18.69190100358908,2.928090328632687
15_RP,2031,1733.1226066366128,126.868,13.66083335937047,2.6145328595563346
16_RUS,2031,5689.705502945769,140.063,40.62247347940405,3.704321447439736
17_SIN,2031,815.1075277713053,6.374,127.88006397416149,4.851092824458653
18_CT,2031,1502.2676300011685,24.155,62.192822604064105,4.130239600869321
19_THA,2031,1991.21079715696,69.572,28.620864674825505,3.354135985929978
20_USA,2031,26080.027713361,356.88,73.07786290450852,4.291525487848888
21_VN,2031,1261.842958866568,106.881,11.806054947713514,2.4686125310270057
01_AUS,2032,1874.0541690986304,28.76,65.16182785461163,4.17687383513002
02_BD,2032,39.31756879145919,0.4970000000000001,79.10979636108486,4.370836714906428
03_CDA,2032,2308.6949063890092,41.147,56.10846249760637,4.027286647812088
04_CHL,2032,793.8797905920351,19.82,40.05447984823588,3.6902405236443245
05_PRC,2032,41686.98852904819,1439.216,28.96506745967818,3.3660905335525446
06_HKC,2032,623.1094852343427,8.052999999999999,77.37606919587022,4.348677549272715
07_INA,2032,7243.345959975826,299.468,24.187378818357306,3.1858309606836954
08_JPN,2032,6201.587219503597,120.382,51.51590121034371,3.941890521378607
09_ROK,2032,2889.4629833988265,52.798,54.72675069886788,4.002352633739951
10_MAS,2032,1702.9872363249606,37.478,45.43965089719197,3.8163850916631366
11_MEX,2032,3654.2262618615637,149.856,24.384917933626706,3.193964823711477
12_NZ,2032,265.3999628766169,5.279,50.274666201291325,3.9175012961795153
13_PNG,2032,75.37245665586373,10.837,6.955103502432752,1.9394757069947608
14_PE,2032,715.7247401543723,37.426,19.123730565766373,2.950930001863436
15_RP,2032,1819.0356261299412,128.346,14.172904696133429,2.6513320218365712
16_RUS,2032,5823.179932146355,139.569,41.7225883408662,3.7310426689767278
17_SIN,2032,837.0792737697432,6.403,130.73235573477172,4.87315214725974
18_CT,2032,1520.4448917526424,24.153,62.950560665451185,4.142349666970967
19_THA,2032,2066.292733232481,69.50399999999999,29.729119665522582,3.392127025590179
20_USA,2032,26649.525332536603,358.997,74.2332814272448,4.307212586366115
21_VN,2032,1323.645211902747,107.445,12.319281603636718,2.511165645012075
01_AUS,2033,1927.5693719861385,29.018,66.42667902633326,4.19609876835063
02_BD,2033,39.6635488858325,0.5,79.327097771665,4.373579782397433
03_CDA,2033,2354.5388251822988,41.401,56.87154477385325,4.04079512419673
04_CHL,2033,816.8236113282733,19.903,41.04022566086888,3.71455269940658
05_PRC,2033,43109.57600673476,1437.667,29.985786699378064,3.4007234927071215
06_HKC,2033,636.5822704289858,8.08,78.7849344590329,4.366721791517146
07_INA,2033,7633.3085462761255,301.302,25.334410479439647,3.2321635696395665
08_JPN,2033,6279.518300288991,119.766,52.431560712464226,3.9595087136879203
09_ROK,2033,2947.844914392718,52.82100000000001,55.80819966287494,4.02192080595491
10_MAS,2033,1771.4084284745734,37.791,46.873817270635165,3.8474592524124707
11_MEX,2033,3781.732343270704,150.959,25.051387087028292,3.2209291987335207
12_NZ,2033,271.74748972935373,5.31,51.17655173810805,3.935281453278325
13_PNG,2033,79.56804742208845,11.012,7.225576409561247,1.97762701068632
14_PE,2033,737.9366256814357,37.725,19.560944352059263,2.9735349431988722
15_RP,2033,1907.918138708389,129.80700000000002,14.698114421474873,2.6877192149093396
16_RUS,2033,5950.780589587849,139.06799999999998,42.79043769657901,3.756314659321935
17_SIN,2033,859.2225485209669,6.431,133.60636736447938,4.8948979198806155
18_CT,2033,1535.6371372626056,24.144,63.60326115236107,4.152664745012029
19_THA,2033,2143.52617436848,69.419,30.878090643317826,3.4300468917461546
20_USA,2033,27218.948086293443,361.061,75.38600980525021,4.3226217114485905
21_VN,2033,1387.7635677024825,107.981,12.851923650480016,2.5534935005636985
01_AUS,2034,1981.9319913704446,29.273000000000003,67.70512046494873,4.215161811695427
02_BD,2034,40.018318138533076,0.504,79.40142487804182,4.374516313659347
03_CDA,2034,2400.9738420289386,41.647,57.65058328400458,4.054400364339593
04_CHL,2034,839.8065640028333,19.983,42.026050342933154,3.7382896722704704
05_PRC,2034,44577.044521196534,1435.761,31.047677518191772,3.4355240074560998
06_HKC,2034,650.3277729999902,8.105,80.237849845773,4.3849953467564236
07_INA,2034,8036.803251883597,303.066,26.518326872310315,3.2778360740480497
08_JPN,2034,6356.080281130684,119.138,53.350570608291925,3.9768846732536756
09_ROK,2034,3005.866379224983,52.823,56.904499540446075,4.041374416045256
10_MAS,2034,1842.0571248260396,38.091,48.35937950765376,3.8786601949706005
