Economy,Year,GDP,SteelConsumption,Population,GDPpercap,Conspercap,lnGDPpercap,lnConspercap
21_VN,2001.0,230.16778763553023,4036000.0,81.14,2.836674730534018,49741.18807000246,1.0426324966395784,10.814588602677336
01_AUS,2002.0,756.9073448126333,6800000.0,19.475,38.8655889505845,349165.59691912704,3.6601092563197013,12.763301578389523
03_CDA,2002.0,1272.2802731681315,17671000.0,31.321,40.620678559692585,564190.1599565786,3.7042772610765358,13.24314663669709
04_CHL,2002.0,245.2184137707142,2270000.0,15.623,15.69598756773438,145298.59822057225,2.753405110756841,11.88654620202782
05_PRC,2002.0,5821.302944795918,205720000.0,1298.647,4.482590684609381,158411.02316487854,1.500201157103304,11.972948346628508
06_HKC,2002.0,244.21430488688918,4966000.0,6.759,36.13172139175753,734724.071608226,3.5871711884131194,13.507250294932032
07_INA,2002.0,1401.6090077594647,5248000.0,217.508,6.443942327452161,24127.848171101752,1.8631405154689924,10.091121978144555
08_JPN,2002.0,4550.860441271894,73600000.0,127.902,35.58083877712541,575440.5716876984,3.5718072563590697,13.262891238019993
09_ROK,2002.0,1154.5277632354007,45400000.0,48.004,24.050657512611465,945754.5204566286,3.1801623355797797,13.75973832224238
10_MAS,2002.0,422.119650427079,7640000.0,24.199,17.443681574737756,315715.5254349353,2.858977495671384,12.662596851147903
11_MEX,2002.0,1673.442334880613,19673000.0,104.356,16.035899563806712,188518.14941162942,2.774829931590699,12.146949564586077
12_NZ,2002.0,122.43388875508602,1100000.0,3.964,30.886450240939965,277497.47729566094,3.430317584203461,12.533567121300857
14_PE,2002.0,190.1605345875724,1310000.0,26.601,7.148623532482705,49246.268937258,1.96691982523344,10.804588886111354
15_RP,2002.0,370.20312628390883,4041000.0,81.352,4.550633374519481,49673.02586291671,1.5152664264660884,10.813217325571774
16_RUS,2002.0,2389.123081900046,29260000.0,145.195,16.454582333414002,201522.0909810944,2.8006039997221484,12.213654287020171
17_SIN,2002.0,226.5152637094493,3781000.0,4.131,54.833034061837154,915274.751876059,4.004292823683587,13.726979574458442
18_CT,2002.0,685.9883296775987,24470000.0,22.143,30.979918244031914,1105089.6445829382,3.433339195993372,13.91543701596283
19_THA,2002.0,669.3583315851985,10806000.0,64.07300000000001,10.446808040597418,168651.3820173864,2.346296481090731,12.035589035044934
20_USA,2002.0,14052.277074202771,118257000.0,287.507,48.87629544394665,411318.68093646417,3.8892925232012625,12.927123572434514
21_VN,2002.0,244.71628146334567,5234000.0,81.956,2.985947111417659,63863.536531797545,1.093916986775829,11.064503844187275
01_AUS,2003.0,779.5066672931822,7000000.0,19.697,39.5748929935108,355384.0686398944,3.678194901872348,12.78095436713603
03_CDA,2003.0,1295.2102409860304,17233000.0,31.628,40.95137982123531,544865.3092196787,3.7123855049996672,13.208293904055033
04_CHL,2003.0,255.25041600974944,2290000.0,15.8,16.155089620870218,144936.70886075948,2.782235146823452,11.884052435497502
05_PRC,2003.0,6405.505799291431,258570000.0,1306.344,4.903383641132375,197934.08168139477,1.5899255058108313,12.195689333445204
06_HKC,2003.0,251.6782728895432,4851000.0,6.782,37.10974239008304,715275.7298731938,3.613879533255985,13.480423383523906
07_INA,2003.0,1468.6110919730352,5063000.0,220.546,6.658978589378339,22956.662102237176,1.8959661078324828,10.041363461042554
08_JPN,2003.0,4620.407607449468,76400000.0,128.06799999999998,36.077768118885814,596558.0785207859,3.5856768340484066,13.298931881280456
09_ROK,2003.0,1188.3925782685574,47500000.0,48.265,24.62224341175919,984150.0051797369,3.2036502381224268,13.79953360870429
10_MAS,2003.0,446.5540433566179,6693000.0,24.688,18.087898710167607,271103.370058328,2.8952431351240544,12.510255466461974
11_MEX,2003.0,1697.6467150340925,20608000.0,105.64,16.07011278903912,195077.62211283605,2.7769611983333236,12.181152820457285
12_NZ,2003.0,127.99271793122124,1100000.0,4.022,31.823152146002293,273495.7732471407,3.460194079788459,12.519041446418138
14_PE,2003.0,198.0807648499432,1200000.0,26.938,7.35320977243831,44546.7369515183,1.9951369216305257,10.704294185581606
15_RP,2003.0,388.6035865880112,3881000.0,83.03200000000002,4.680166521196781,46741.01551209171,1.5433336907488542,10.752377334688056
16_RUS,2003.0,2563.430021743732,32700000.0,144.585,17.729570991069142,226164.53989003008,2.8752339230121593,12.32901806596344
17_SIN,2003.0,236.56195895819093,3645000.0,4.249,55.674737340124956,857848.905624853,4.019526495397681,13.66218326229222
18_CT,2003.0,712.2631358532608,23830000.0,22.307,31.930028056361717,1068274.5326579101,3.463546885409728,13.881555318520281
19_THA,2003.0,717.4807106901437,11896000.0,64.555,11.11425467725418,184276.97312369297,2.4082284895901624,12.124195193495446
20_USA,2003.0,14446.693008459575,105767000.0,290.027,49.811545161173186,364679.84015281335,3.908246787707705,12.806775097376963
21_VN,2003.0,261.5994130961328,5230000.0,82.74799999999998,3.1613986210679763,63203.94450621165,1.1510145312834126,11.054121991260303
01_AUS,2004.0,810.6955515881316,7500000.0,19.949,40.63840551346591,375958.69467141206,3.7047135680877887,12.837234561740265
03_CDA,2004.0,1335.1799265991315,19314000.0,31.95,41.78966906413557,604507.0422535212,3.7326491574080225,13.312168598685457
04_CHL,2004.0,273.6527961105095,2690000.0,15.974,17.131137855922717,168398.64780267936,2.8408977348773883,12.034089351082825
05_PRC,2004.0,7053.180804275417,296580000.0,1314.007,5.367688912064713,225706.5601629215,1.6803974456921515,12.326991028235778
06_HKC,2004.0,273.57434663627026,5163000.0,6.803,40.213780190543915,758929.8838747612,3.694209727695179,13.539664672498862
07_INA,2004.0,1542.4950647527344,6175000.0,223.615,6.897994610168076,27614.42658140107,1.931230733152801,10.226093617368695
08_JPN,2004.0,4722.273174084665,80500000.0,128.213,36.83146930564502,627861.4493070126,3.6063526239225556,13.350074798987103
09_ROK,2004.0,1246.6219185287914,49100000.0,48.49800000000001,25.704604695632625,1012412.8830054845,3.24667014688825,13.827847032784986
10_MAS,2004.0,476.84575884657096,7709000.0,25.174,18.94199407510014,306228.6486057043,2.9413813660121884,12.632087319572086
11_MEX,2004.0,1764.2044961348734,22298000.0,106.996,16.48850888009714,208400.31403043107,2.802663706776195,12.247216095724086
12_NZ,2004.0,132.17760640940253,1200000.0,4.081,32.38853379304154,294045.57706444495,3.4778044648860766,12.59149005833456
14_PE,2004.0,207.90201168343498,1090000.0,27.273000000000003,7.622997531750631,39966.267003996625,2.0311696692163204,10.595791052397496
15_RP,2004.0,414.6307921697744,3284000.0,84.679,4.896500810942198,38781.75226443392,1.5885208297954039,10.565705112521432
16_RUS,2004.0,2747.380457684711,35200000.0,144.045,19.073070621574587,244368.07941962584,2.9482774250862542,12.406430889810279
17_SIN,2004.0,259.151675529653,3996000.0,4.37,59.302442912964075,914416.47597254,4.0826505009892875,13.726041409643083
18_CT,2004.0,759.2461296294334,26460000.0,22.462,33.80135916790283,1177989.4933665746,3.520501013748621,13.979319724110239
19_THA,2004.0,762.6051428661293,14144000.0,65.002,11.732025827914978,217593.30482139013,2.4623223526057045,12.290383025206518
20_USA,2004.0,14993.607656044644,123822000.0,292.539,51.253363332904826,423266.64137089415,3.9367812418731245,12.955757617287171
21_VN,2004.0,281.31461902517015,6212000.0,83.52799999999998,3.3679079952251967,74370.27104683462,1.214291778674769,11.216811558262906
01_AUS,2005.0,836.5593042414755,7400000.0,20.239,41.33402362969887,365630.7129798903,3.721685977515993,12.809379122090329
03_CDA,2005.0,1377.9241382599414,18014000.0,32.288000000000004,42.67604491637578,557916.253716551,3.7536377538259846,13.231964147154626
04_CHL,2005.0,289.36821232077943,2840000.0,16.147000000000002,17.92086531992193,175884.0651514213,2.885965694323031,12.077580336237904
05_PRC,2005.0,7856.9454854605165,350170000.0,1321.6229999999996,5.9449218767080465,264954.52939302666,1.7825373890485035,12.487313503049466
06_HKC,2005.0,293.7866916008072,4204000.0,6.8279999999999985,43.026756239134045,615700.0585823082,3.761822160303089,13.330515206046785
07_INA,2005.0,1630.3026961719015,7814000.0,226.713,7.191041961298653,34466.48405693542,1.9728360793555435,10.447742654219642
08_JPN,2005.0,4800.789012602317,82900000.0,128.335,37.40825973119037,645965.6368099115,3.6218915284646123,13.378501587557192
09_ROK,2005.0,1295.5353409139439,49000000.0,48.709,26.597453056189693,1005974.2552710997,3.280815461436047,13.821467038132552
10_MAS,2005.0,502.2718381878468,7263000.0,25.66,19.574116842862306,283047.54481683555,2.974208124274782,12.553370165400814
11_MEX,2005.0,1804.9189321539056,22434000.0,108.473,16.639338196176983,206816.44280143446,2.811769662737777,12.239586929100842
12_NZ,2005.0,136.56445663620622,1200000.0,4.136,33.01848564705179,290135.39651837526,3.497067575751986,12.578102977552101
14_PE,2005.0,220.96877853482715,1265000.0,27.61,8.003215448563099,45816.73306772908,2.079843391997568,10.732404654201694
15_RP,2005.0,434.44047409659487,2890000.0,86.275,5.035531429691044,33497.536945812804,1.6165190677092711,10.419227191104548
16_RUS,2005.0,2922.5585740102333,36200000.0,143.618,20.34952842965529,252057.54153379102,3.013057738630194,12.437412679847888
17_SIN,2005.0,278.5599525672356,3440000.0,4.4910000000000005,62.02626421002796,765976.3972389222,4.127557911635815,13.54890663524398
18_CT,2005.0,799.0434095494113,23890000.0,22.603,35.35121043885375,1056939.3443348228,3.5653326333080857,13.87088787847054
19_THA,2005.0,794.5417873692062,15273000.0,65.425,12.144314671290886,233442.8735192969,2.4968611319851357,12.360692673136374
20_USA,2005.0,15495.17622783014,113265000.0,295.13,52.50288424704415,383780.02913970116,3.9608681061274753,12.85782482665187
21_VN,2005.0,302.54613021590774,7653000.0,84.309,3.588538948580908,90773.2270576095,1.277745141550952,11.416119664917023
01_AUS,2006.0,860.2693400261559,7420000.0,20.573,41.81545423740611,360666.8935011909,3.7332659897998632,12.795710078651469
03_CDA,2006.0,1414.0727740391815,20130000.0,32.646,43.31534564844641,616614.5929057158,3.7685069751889766,13.33199946088413
04_CHL,2006.0,307.64811257409536,2770000.0,16.319000000000006,18.85214244586649,169740.79294074385,2.936626565041133,12.042027805014722
05_PRC,2006.0,8856.30801815078,393400000.0,1329.2089999999996,6.6628408460601625,295965.4952682386,1.8965459470667183,12.597998156471649
06_HKC,2006.0,314.44791832091704,2625000.0,6.8610000000000015,45.83120803394796,382597.2890249234,3.824965257194979,12.854738250299107
07_INA,2006.0,1719.9848614411908,7494000.0,229.838,7.483466012761992,32605.57436107171,2.012696055353446,10.39223854540813
08_JPN,2006.0,4868.96053132329,83300000.0,128.433,37.910510003840834,648587.2011087494,3.635228382453865,13.38255173955666
09_ROK,2006.0,1362.594242929638,52210000.0,48.895,27.867762407805255,1067798.3433888946,3.3274705515037573,13.881109463622497
10_MAS,2006.0,530.3229522206193,7883000.0,26.144,20.284690644913532,301522.33782129746,3.0098664461065057,12.616599381364454
11_MEX,2006.0,1886.051444081641,25480000.0,110.092,17.13159397668896,231442.79330014897,2.8409243597693266,12.352088008796631
12_NZ,2006.0,140.0781411805417,1200000.0,4.186,33.46348332072186,286669.8518872432,3.5104547941665856,12.56608649073442
14_PE,2006.0,237.6052947896055,1670000.0,27.95,8.501083892293577,59749.55277280859,2.1401936721071233,10.99791698479183
15_RP,2006.0,457.21801592286016,3675000.0,87.809,5.2069607434643395,41852.2019382979,1.649996334967464,10.641899689546593
16_RUS,2006.0,3160.8473992110235,41520000.0,143.32299999999995,22.054013655945134,289695.30361491186,3.093494610541207,12.576584972424492
17_SIN,2006.0,303.24091066040353,3000000.0,4.612,65.75041428022627,650477.0164787511,4.185865971877967,13.38546124422557
18_CT,2006.0,842.7259354315477,23790000.0,22.726,37.08201775198221,1046818.6218428232,3.6131321553978974,13.861266238783323
19_THA,2006.0,834.0139624971318,15360000.0,65.824,12.670362823546608,233349.5381623724,2.539265630351337,12.360292772213253
20_USA,2006.0,15908.374598924573,134040000.0,297.827,53.414816651695695,450059.9341228297,3.978088172867307,13.017136039817531
21_VN,2006.0,323.65766246732466,7148000.0,85.095,3.8034862502770395,84000.23503143546,1.3359180804301594,11.338574875814816
01_AUS,2007.0,892.7645435396338,8126000.0,20.947,42.62016248339303,387931.44603045785,3.7523274390375128,12.86858391750618
03_CDA,2007.0,1443.2415275242483,18248000.0,33.02,43.708101984380626,552634.7668079952,3.777533485017313,13.222452604454379
04_CHL,2007.0,322.73925082493724,2765000.0,16.491,19.57062948426034,167667.21241889516,2.9740299466679048,12.02973641539194
05_PRC,2007.0,10116.68357784957,435860000.0,1336.8,7.56783630898382,326047.27707959304,2.023907202153056,12.694797671550756
06_HKC,2007.0,334.7764523929912,2707000.0,6.898,48.532393794286925,392432.5891562772,3.882231488272897,12.88012005408179
07_INA,2007.0,1829.1182831950305,8694000.0,232.99,7.850629997832655,37314.90621915104,2.0605937830750722,10.527148156341132
08_JPN,2007.0,4949.502091612902,85900000.0,128.506,38.515727605037135,668451.2785395235,3.6510666670983074,13.412718791102272
09_ROK,2007.0,1437.0381676517136,57404000.0,49.062,29.290248413267165,1170029.7582650525,3.377254641966776,13.972539740865065
10_MAS,2007.0,563.7268597046034,8947000.0,26.626,21.172044606948223,336024.9380304965,3.05268166087753,12.724940656520008
11_MEX,2007.0,1929.2692891964768,25111000.0,111.836,17.25087886902676,224534.13927536752,2.8478630911086036,12.321783042645
12_NZ,2007.0,145.3456649375627,1230000.0,4.2330000000000005,34.33632528645469,290574.06094968104,3.5362038400303555,12.579613765809814
14_PE,2007.0,257.8454351596866,1805000.0,28.293000000000006,9.113400316675026,63796.6988300993,2.209745892638176,11.063456725519261
15_RP,2007.0,487.47058794066453,3950000.0,89.29299999999998,5.459225112166291,44236.39031055067,1.6973068588364326,10.697303039525316
16_RUS,2007.0,3430.628260029958,46959000.0,143.15,23.965269018721326,328040.5169402724,3.176605658032475,12.700892406994345
17_SIN,2007.0,330.8707885577416,3800000.0,4.732,69.92197560391834,803043.1107354184,4.247379986152891,13.596163678580474
18_CT,2007.0,896.0114115471057,21700000.0,22.833,39.24194856335592,950378.8376472649,3.6697462910421432,13.764615960557324
19_THA,2007.0,879.3433934047247,14160000.0,66.196,13.283935485599201,213910.20605474652,2.586555446953415,12.27331160807315
20_USA,2007.0,16191.316215153545,120381000.0,300.595,53.86422334088572,400475.72314908763,3.9864664976194595,12.90040842729647
21_VN,2007.0,346.73285002562307,10833000.0,85.889,4.036987856717659,126127.90927825449,1.3954988338696632,11.745051824016278
01_AUS,2008.0,925.4197882558003,8224000.0,21.343000000000004,43.35940534394416,385325.399428384,3.769523642644916,12.861843449615652
03_CDA,2008.0,1457.6791525111414,16799000.0,33.405,43.63655597997729,502888.7891034276,3.775895238968331,13.128124329414911
04_CHL,2008.0,334.13043129018257,3005000.0,16.660999999999998,20.054644456526177,180361.32284976894,2.998460770644331,12.102717467004513
05_PRC,2008.0,11093.377485365392,465480000.0,1344.415,8.251453223420887,346232.3761636102,2.1103893331277415,12.75486543602181
06_HKC,2008.0,341.90029704887166,1985000.0,6.94,49.26517248542819,286023.05475504324,3.8972173909441574,12.563827697584715
07_INA,2008.0,1939.1160352414565,10587000.0,236.159,8.211061341051819,44829.96625155086,2.1054821892932933,10.710632084339718
08_JPN,2008.0,4895.377276722343,83200000.0,128.55100000000002,38.08120727744119,647213.9462158986,3.6397209131349295,13.380432193035505
09_ROK,2008.0,1477.6951845016947,61011000.0,49.219,30.02286077534478,1239582.27513765,3.4019591173127015,14.030285005937136
10_MAS,2008.0,590.9648444024775,9873000.0,27.111,21.797972940964094,364169.5252849397,3.0818169811122846,12.805374767005658
11_MEX,2008.0,1951.3321153017368,23984000.0,113.662,17.1678495477973,211011.59578399113,2.8430384223246223,12.259668367270393
12_NZ,2008.0,143.09930927677377,1190000.0,4.2780000000000005,33.45004891930195,278167.3679289387,3.510053249033615,12.535978254427498
14_PE,2008.0,281.37787491174305,2514000.0,28.642,9.823960439625132,87773.20019551707,2.284824344485556,11.38251149607582
15_RP,2008.0,507.7140561412066,4134000.0,90.752,5.594521951485439,45552.71509167842,1.7217878960197497,10.726625507754243
16_RUS,2008.0,3610.6660369821284,40896000.0,143.083,25.23476609368079,285820.11839282094,3.2282226506262552,12.563117935257312
17_SIN,2008.0,336.7855017028233,4226000.0,4.851,69.42599499130557,871160.5854462998,4.240261364977892,13.677581607895059
18_CT,2008.0,886.0018956726103,20290000.0,22.929,38.641104961952564,884905.5780888831,3.6543166052592744,13.693236226873141
19_THA,2008.0,894.517940148816,15655000.0,66.546,13.442099301968803,235250.8039551588,2.598391520960511,12.368407474891983
20_USA,2008.0,16144.098862625162,110500000.0,303.374,53.215169601301234,364236.8825278369,3.974343498583696,12.805559711131263
21_VN,2008.0,366.364070697136,9516000.0,86.70700000000002,4.225311343918437,109748.92453896454,1.4410929489623676,11.605950531700016
01_AUS,2009.0,943.2130870983381,5916000.0,21.739,43.38806233489756,272137.63282579696,3.7701843418621417,12.514063220337786
03_CDA,2009.0,1414.6836283574805,10591000.0,33.79,41.86693188391479,313435.92778928677,3.7344963001528058,12.655350241099608
04_CHL,2009.0,328.9038312929066,1960000.0,16.829,19.543872558851184,116465.62481430863,2.9726618132040925,11.665351442475764
05_PRC,2009.0,12136.134243389597,574420000.0,1352.068,8.975979198819584,424845.4959365949,2.194552031355595,12.959480842837523
06_HKC,2009.0,333.49279918602747,1703000.0,6.983,47.75781171216203,243877.98940283546,3.866142649612583,12.404423335780928
07_INA,2009.0,2028.8752185931785,8908000.0,239.34,8.47695837968237,37219.018968830955,2.137351703820936,10.524575172214025
08_JPN,2009.0,4630.223435457253,56000000.0,128.566,36.014369549159596,435573.946455517,3.583918012958609,12.984419857544031
09_ROK,2009.0,1488.15002490979,47303000.0,49.379,30.13730583668746,957957.8363271836,3.4057638009046185,13.772559043799864
10_MAS,2009.0,582.0204217185967,7727000.0,27.605,21.08387689616362,279913.05922840064,3.0485086202433984,12.542234331179714
11_MEX,2009.0,1848.189692427339,17098000.0,115.505,16.000949676874065,148028.22388641184,2.7726480752829836,11.905158236500165
12_NZ,2009.0,145.8411845537174,740000.0,4.324,33.72830355081346,171137.83533765032,3.518337352843218,12.05022456540339
14_PE,2009.0,284.46128023690017,1854000.0,29.001,9.808671433291961,63928.83004034343,2.2832668345681024,11.06552571295736
15_RP,2009.0,513.5443002302829,3993000.0,92.221,5.568626454172942,43298.16419253749,1.7171484264327095,10.675865515690804
16_RUS,2009.0,3328.279997520259,28477000.0,143.093,23.25955845163816,199010.4337738394,3.146716163747746,12.20111253335649
17_SIN,2009.0,334.7533773949502,3540000.0,4.966,67.40905706704595,712847.3620620217,4.210779386739714,13.477022598023982
18_CT,2009.0,881.8826126961783,13530000.0,23.017,38.314402949827446,587826.3891905983,3.64582588162648,13.284186926805415
19_THA,2009.0,888.3392064487839,12501000.0,66.881,13.28238522822302,186914.07126089622,2.5864387384792047,12.138404278254926
20_USA,2009.0,15696.014624210069,69400000.0,306.076,51.28142887456079,226741.07084514954,3.9373286763927178,12.331563988349313
21_VN,2009.0,386.1400278668769,12700000.0,87.565,4.409753073338399,145035.11677039912,1.483818695450847,11.884731176704191
01_AUS,2010.0,962.5767047501646,7716000.0,22.12,43.51612589286458,348824.59312839055,3.7731315795793914,12.762324476353623
03_CDA,2010.0,1458.3055992042996,15656000.0,34.168,42.68044952014457,458206.5090142824,3.753740958715121,13.035075254518883
04_CHL,2010.0,348.12555432630995,2738000.0,16.993,20.486409364227033,161125.16918731245,3.0197617084480535,11.989936790278563
05_PRC,2010.0,13426.950528322639,612063000.0,1359.755,9.874536610141266,450127.4126588981,2.2899593841308326,13.017285960912147
06_HKC,2010.0,356.0625333251474,1929000.0,7.025,50.68505812457614,274590.7473309608,3.9256311556143335,12.523037076668057
07_INA,2010.0,2155.149453705227,10744000.0,242.524,8.8863347697763,44300.7702330491,2.184514677647908,10.698757342632623
08_JPN,2010.0,4824.3103289625205,67400000.0,128.55200000000002,37.52808458026728,524301.4499968883,3.625089574814581,13.169822084143084
09_ROK,2010.0,1584.8320602715658,54573000.0,49.552,31.98321077396605,1101327.8979657732,3.465211101802209,13.912027189681616
10_MAS,2010.0,625.2345498260061,9668000.0,28.112,22.240841982996802,343910.0739897553,3.101930327613448,12.74813548936077
11_MEX,2010.0,1942.7822243964292,20648000.0,117.319,16.559825982120792,175998.7725773319,2.806979640575862,12.078232300003538
12_NZ,2010.0,147.2444059954131,971000.0,4.37,33.69437208133023,222196.79633867275,3.5173308228581717,12.311318738165964
14_PE,2010.0,308.16390008929886,2832000.0,29.374,10.491043102379617,96411.79274188058,2.350521855251024,11.476383804464076
15_RP,2010.0,552.7393609889741,4650000.0,93.727,5.897333329659267,49612.17151941276,1.774500270714966,10.811991476145497
16_RUS,2010.0,3478.176596667829,41444000.0,143.154,24.296747535296458,289506.4056889783,3.190342495104193,12.575932702482616
17_SIN,2010.0,385.77105425048876,3350000.0,5.074,76.02898191771557,660228.6164761529,4.331114608616896,13.400341442624159
18_CT,2010.0,971.6179611200791,21350000.0,23.102,42.05774223530773,924162.4101809367,3.739043489216722,13.736643103772419
19_THA,2010.0,955.08537807565,16378000.0,67.209,14.210676815242751,243687.60136291268,2.653993570478121,12.403642361679369
20_USA,2010.0,16093.425254396423,92400000.0,308.642,52.14269365282892,299375.97604992194,3.953984069097064,12.609455507434017
21_VN,2010.0,410.9427217086322,12293000.0,88.47200000000002,4.64489015404458,138947.91572474904,1.5357677237718792,11.841854434876419
01_AUS,2011.0,986.1704712850284,6672000.0,22.48,43.86879320662938,296797.153024911,3.7812032064028913,12.60080419799523
03_CDA,2011.0,1504.1141717848457,15746000.0,34.539,43.548283730995266,455890.4426879759,3.7738702933599586,13.030007802366912
04_CHL,2011.0,369.39922437467203,3148000.0,17.153,21.53554622367353,183524.74785751765,3.069704882645675,12.120104803091744
05_PRC,2011.0,14707.404013175938,667941000.0,1367.48,10.755114526849342,488446.63176061073,2.375381411370513,13.098985495286222
06_HKC,2011.0,373.2058308314354,1886000.0,7.065,52.82460450551102,266949.7523000708,3.9669770765930905,12.494815726039048
07_INA,2011.0,2288.117524352482,13148000.0,245.707,9.31238232672444,53510.88898566178,2.2313449475694065,10.887640444616457
08_JPN,2011.0,4818.7420453487875,69600000.0,128.506,37.498187207980855,541608.9521111854,3.624292590687385,13.202299529452436
09_ROK,2011.0,1643.1806410741315,58741000.0,49.745,33.032076411179645,1180842.2957081115,3.497479101828257,13.981738551722843
10_MAS,2011.0,658.3339219407883,9578000.0,28.635,22.990533331265524,334485.76916361094,3.1350825369081656,12.720349614038872
11_MEX,2011.0,2013.946491329005,23140000.0,119.09,16.911130164824964,194306.82676967,2.8279719947886597,12.1771937699499
12_NZ,2011.0,151.21381846874078,931000.0,4.418,34.22675836775482,210728.83657763695,3.53300774656054,12.258327451261279
14_PE,2011.0,327.6620229602576,2833000.0,29.76,11.010148620976398,95194.89247311828,2.3988174493697665,11.463681568847763
15_RP,2011.0,572.9682486034266,5940000.0,95.278,6.01364689228811,62343.87791515355,1.7940313685572702,11.040420757276156
16_RUS,2011.0,3661.994244348428,47981000.0,143.264,25.56116152242313,334913.16729953093,3.241074071451134,12.721626575117583
17_SIN,2011.0,410.2701132241721,4900000.0,5.176,79.26393223032692,946676.970633694,4.372783198319792,13.760713205882256
18_CT,2011.0,997.9045914714656,21715000.0,23.185,43.040957147788035,936596.9376752211,3.762152154170104,13.750008306107635
19_THA,2011.0,963.1077081786116,16881000.0,67.53,14.26192371062656,249977.78764993337,2.657593308456099,12.429127343496775
20_USA,2011.0,16351.154165093647,101000000.0,311.052,52.56726902605881,324704.5510075486,3.962093664196399,12.690670974030745
21_VN,2011.0,436.58679166771867,11276000.0,89.43700000000003,4.881500851635437,126077.57415834606,1.5854527241454066,11.744652664411253
01_AUS,2012.0,1024.551634586286,7152000.0,22.822,44.89315724241022,313381.8245552537,3.8042853831878363,12.655177612823
03_CDA,2012.0,1530.3680677607324,17305000.0,34.901,43.84883148794396,495831.0650124638,3.7807480705257057,13.113990552958569
04_CHL,2012.0,389.046194955576,3457000.0,17.31,22.4752279003799,199711.14962449452,3.1124137204789046,12.204627349715643
05_PRC,2012.0,15862.85622206734,687609000.0,1375.1989999999996,11.534953284628147,500006.9080911201,2.4453818417369915,13.122377193491126
06_HKC,2012.0,379.55147867404287,1991000.0,7.106,53.41281715086446,280185.7585139319,3.978050738717354,12.543208085447498
07_INA,2012.0,2426.092170072391,15006000.0,248.883,9.74792239756187,60293.390870408984,2.277054174873852,11.006977772569149
08_JPN,2012.0,4890.786555842008,68800000.0,128.42600000000002,38.082526558812134,535717.0666375967,3.6397555564304884,13.191361439934655
09_ROK,2012.0,1680.8488787002234,56322000.0,49.953,33.64860726483341,1127499.8498588672,3.515971666373374,13.935513217196094
10_MAS,2012.0,694.3675275905579,10374000.0,29.171,23.80335016250927,355627.16396421107,3.1698263339018706,12.781638168805094
11_MEX,2012.0,2087.300921133934,23714000.0,120.829,17.2748340310185,196260.83142292002,2.849250762141214,12.187199826085559
12_NZ,2012.0,154.99328172089247,974000.0,4.467,34.69739908683512,218043.42959480637,3.5466647298737204,12.29244954025469
14_PE,2012.0,347.77956913483155,3130000.0,30.159,11.531535168103437,103783.28193905634,2.4450854709602488,11.550060176424942
15_RP,2012.0,611.2644085884792,6986000.0,96.866,6.310412410840534,72120.24859083683,1.8422010327122165,11.186090124216982
16_RUS,2012.0,3795.8731495318334,49488000.0,143.421,26.466648186331387,345054.0715794758,3.275885381335293,12.75145641294863
17_SIN,2012.0,427.0226631172801,4782000.0,5.271,81.01359573463861,907228.2299373933,4.394616989163228,13.718149329127337
18_CT,2012.0,1016.2307502286644,21332000.0,23.264,43.68254600363929,916953.2324621733,3.7769486173670965,13.728811749351522
19_THA,2012.0,1032.86354426239,19047000.0,67.844,15.224095635021373,280747.0078415188,2.7228794118331145,12.545209214811104
20_USA,2012.0,16714.808878687076,108300000.0,313.336,53.34468072193133,345635.35629484005,3.9767742674709785,12.753139614773197
21_VN,2012.0,459.49610358133737,12740000.0,90.452,5.079999376258539,140848.1846725335,1.6253111388066308,11.855437884847543
01_AUS,2013.0,1051.594494220124,6376000.0,23.151,45.423286001473976,275409.269577988,3.816024881076653,12.526013523308613
03_CDA,2013.0,1568.2447058892649,16445000.0,35.256,44.48164017158115,466445.42772861355,3.7950765236235715,13.05289631006561
04_CHL,2013.0,404.7831302631086,3105000.0,17.463,23.17947261427639,177804.50094485484,3.1432670858959377,12.088439916392009
05_PRC,2013.0,17093.438731536888,772340000.0,1382.793,12.361531141347179,558536.2378895468,2.5145893231069776,13.233074779700814
06_HKC,2013.0,391.32322539044884,2436000.0,7.149,54.73817672268133,340746.95761644986,4.0025613951053325,12.73889542102721
07_INA,2013.0,2560.9165092993153,15237000.0,252.033,10.161036488473,60456.36880884646,2.3185604535289865,11.009677207132631
08_JPN,2013.0,4988.615386495454,70800000.0,128.313,38.8784876551515,551775.7358958173,3.660441081077252,13.220896967155905
09_ROK,2013.0,1729.5297068762252,53919000.0,50.169,34.47407177492526,1074747.3539436704,3.540207498731693,13.887596172335186
10_MAS,2013.0,726.9592126060304,11685000.0,29.706,24.47179736773818,393354.8778024642,3.197521326646709,12.882467480347755
11_MEX,2013.0,2115.5648951196745,22904000.0,122.536,17.26484376117773,186916.49800874846,2.8486722813470693,12.138417261397835
12_NZ,2013.0,158.12106163153197,1016000.0,4.518,34.99802160945816,224878.26471890218,3.555291534447738,12.323314489074752
14_PE,2013.0,368.1334317520608,3235000.0,30.566,12.043886401624707,105836.55041549435,2.488557178627539,11.569651205811493
15_RP,2013.0,654.4442747272374,7796000.0,98.481,6.645386163089706,79162.47804144962,1.8939228038084788,11.279257703438885
16_RUS,2013.0,3863.642941656346,49671000.0,143.59799999999996,26.90596625061872,345903.1462833745,3.2923480557185045,12.753914090817325
17_SIN,2013.0,448.84816404596046,5345000.0,5.3610000000000015,83.72470883155388,997015.482186159,4.427534140997946,13.812521577595883
