Economy,Year,GDP
16_RUS,1995,2003.2809674821158
17_SIN,1995,166.82674303721762
18_CT,1995,516.0127589501311
19_THA,1995,588.0604984377845
20_USA,1995,11076.080097968676
21_VN,1995,154.89016241220884
27_WOR,1995,55642.944473444775
01_AUS,1996,601.5798342986806
02_BD,1996,27.743397474082574
03_CDA,1996,1012.8203492369573
04_CHL,1996,195.84035131940848
05_PRC,1996,3578.404402536425
06_HKC,1996,218.8339089501773
07_INA,1996,1345.419163555132
08_JPN,1996,4418.644346201681
09_ROK,1996,846.9201054694845
10_MAS,1996,346.8673979728599
11_MEX,1996,1387.2893293755874
12_NZ,1996,100.22484955385592
13_PNG,1996,17.548469231346427
14_PE,1996,162.12195160986772
15_RP,1996,308.40746364152466
16_RUS,1996,1931.1628526438064
17_SIN,1996,179.39202306798032
18_CT,1996,541.8761508604206
19_THA,1996,621.2998768159162
20_USA,1996,11496.514943363645
21_VN,1996,169.35693068107847
27_WOR,1996,57781.871803166716
01_AUS,1997,625.4410201081226
02_BD,1997,27.33524449728625
03_CDA,1997,1056.167160470664
04_CHL,1997,210.38715681479906
05_PRC,1997,3908.7186550782444
06_HKC,1997,229.99380517732797
07_INA,1997,1408.6522343194315
08_JPN,1997,4466.190958105442
09_ROK,1997,897.076284851512
10_MAS,1997,372.2676021039283
11_MEX,1997,1482.2749804350512
12_NZ,1997,103.24001131398528
13_PNG,1997,16.863308613822326
14_PE,1997,172.62230576320846
15_RP,1997,324.39950791611756
16_RUS,1997,1958.1991325684758
17_SIN,1997,194.26562685909678
18_CT,1997,571.7293062429906
19_THA,1997,604.191821944506
20_USA,1997,12012.366614663311
21_VN,1997,183.1630501727016
27_WOR,1997,60071.65024955373
01_AUS,1998,654.0658254762316
02_BD,1998,27.182574737299777
03_CDA,1998,1097.1650257962758
04_CHL,1998,219.4855166624309
05_PRC,1998,4215.068932435673
06_HKC,1998,216.46402269135336
07_INA,1998,1223.7423223780168
08_JPN,1998,4415.794020358305
09_ROK,1998,847.9952743932066
10_MAS,1998,344.8708836412943
11_MEX,1998,1558.818551207984
12_NZ,1998,104.3406655287536
13_PNG,1998,16.227711419894515
14_PE,1998,171.9464246063992
15_RP,1998,322.5286370835282
16_RUS,1998,1854.4145785679757
17_SIN,1998,189.94277035045158
18_CT,1998,593.03252901227
19_THA,1998,558.0694276353637
20_USA,1998,12546.906233599084
21_VN,1998,193.7214026263199
27_WOR,1998,61553.352242536625
01_AUS,1999,686.8872668259597
02_BD,1999,28.012229633415593
03_CDA,1999,1153.8139699999765
04_CHL,1999,218.58102526107223
05_PRC,1999,4538.258759922664
06_HKC,1999,221.8901215651518
07_INA,1999,1233.4236670668029
08_JPN,1999,4404.668238677392
09_ROK,1999,943.8918502581674
10_MAS,1999,366.03772041718435
11_MEX,1999,1601.7414656353146
12_NZ,1999,109.75984825905493
13_PNG,1999,16.528825367295465
14_PE,1999,174.51687000825012
15_RP,1999,332.46870023759635
16_RUS,1999,1973.0971115982536
17_SIN,1999,201.52017062375046
18_CT,1999,628.6669637695078
19_THA,1999,583.5860269716603
20_USA,1999,13134.753835321817
21_VN,1999,202.96886208695085
27_WOR,1999,63715.52884705126
01_AUS,2000,713.9725305391427
02_BD,2000,28.81041622745491
03_CDA,2000,1213.6125745394295
04_CHL,2000,230.22470187261854
05_PRC,2000,4923.625387888118
06_HKC,2000,238.89460010865537
07_INA,2000,1294.1089470942297
08_JPN,2000,4527.10184288363
09_ROK,2000,1028.1287802773247
10_MAS,2000,398.4645195369764
11_MEX,2000,1680.9067962030845
12_NZ,2000,112.27273341967293
13_PNG,2000,16.11645729114862
14_PE,2000,179.21900263855787
15_RP,2000,347.1346332179761
16_RUS,2000,2170.406822743186
17_SIN,2000,219.4505173155209
18_CT,2000,662.0000428048781
19_THA,2000,609.5887296953003
20_USA,2000,13672.251138380112
21_VN,2000,216.74500096695988
27_WOR,2000,66733.10483255837
01_AUS,2001,727.7743744291492
02_BD,2001,29.600985722040456
03_CDA,2001,1235.1034576763811
04_CHL,2001,237.82913270055326
05_PRC,2001,5334.25134104797
06_HKC,2001,240.23449019470323
07_INA,2001,1341.2593723720145
08_JPN,2001,4545.497083045592
09_ROK,2001,1074.6547615097436
10_MAS,2001,400.5272719943089
11_MEX,2001,1674.1093750803302
12_NZ,2001,116.53645448016626
13_PNG,2001,16.096909864833744
14_PE,2001,180.32638310192192
15_RP,2001,357.1806645850397
16_RUS,2001,2280.923595911167
17_SIN,2001,217.36071183949537
18_CT,2001,650.0596067701863
19_THA,2001,630.584451514175
20_USA,2001,13805.689825780279
21_VN,2001,230.16778763553026
27_WOR,2001,68300.55844351756
01_AUS,2002,756.9073448126333
02_BD,2002,30.74716459239841
03_CDA,2002,1272.2802731681315
04_CHL,2002,245.2184137707142
05_PRC,2002,5821.302944795918
06_HKC,2002,244.21430488688918
07_INA,2002,1401.6090077594647
08_JPN,2002,4550.860441271894
09_ROK,2002,1154.5277632354007
10_MAS,2002,422.119650427079
11_MEX,2002,1673.4423348806133
12_NZ,2002,122.43388875508602
13_PNG,2002,16.07133178924869
14_PE,2002,190.16053458757239
15_RP,2002,370.20312628390866
16_RUS,2002,2389.123081900046
17_SIN,2002,226.5152637094493
18_CT,2002,685.9883296775986
19_THA,2002,669.3583315851985
20_USA,2002,14052.277074202773
21_VN,2002,244.71628146334575
27_WOR,2002,70164.4400194365
01_AUS,2003,779.5066672931824
02_BD,2003,31.640048562457412
03_CDA,2003,1295.21024098603
04_CHL,2003,255.2504160097494
05_PRC,2003,6405.505799291431
06_HKC,2003,251.67827288954314
07_INA,2003,1468.6110919730352
08_JPN,2003,4620.407607449468
09_ROK,2003,1188.3925782685576
10_MAS,2003,446.5540433566179
11_MEX,2003,1697.6467150340923
12_NZ,2003,127.99271793122126
13_PNG,2003,16.41913188264003
14_PE,2003,198.08076484994322
15_RP,2003,388.60358658801124
16_RUS,2003,2563.4300217437317
17_SIN,2003,236.56195895819093
18_CT,2003,712.2631358532609
19_THA,2003,717.4807106901438
20_USA,2003,14446.693008459577
21_VN,2003,261.5994130961328
27_WOR,2003,72812.41060305304
01_AUS,2004,810.6955515881316
02_BD,2004,31.79961510251702
03_CDA,2004,1335.1799265991317
04_CHL,2004,273.6527961105095
05_PRC,2004,7053.180804275418
06_HKC,2004,273.57434663627026
07_INA,2004,1542.4950647527342
08_JPN,2004,4722.273174084665
09_ROK,2004,1246.6219185287914
10_MAS,2004,476.84575884657096
11_MEX,2004,1764.2044961348734
12_NZ,2004,132.17760640940253
13_PNG,2004,16.865925316310328
14_PE,2004,207.90201168343506
15_RP,2004,414.63079216977434
16_RUS,2004,2747.380457684711
17_SIN,2004,259.15167552965306
18_CT,2004,759.2461296294335
19_THA,2004,762.6051428661291
20_USA,2004,14993.607656044644
21_VN,2004,281.31461902517015
27_WOR,2004,76743.33321094599
01_AUS,2005,836.5593042414755
02_BD,2005,31.922840903229332
03_CDA,2005,1377.9241382599414
04_CHL,2005,289.36821232077943
05_PRC,2005,7856.945485460515
06_HKC,2005,293.78669160080716
07_INA,2005,1630.3026961719017
08_JPN,2005,4800.789012602317
09_ROK,2005,1295.535340913944
10_MAS,2005,502.2718381878468
11_MEX,2005,1804.9189321539059
12_NZ,2005,136.56445663620624
13_PNG,2005,17.936033858172095
14_PE,2005,220.96877853482715
15_RP,2005,434.4404740965949
16_RUS,2005,2922.5585740102333
17_SIN,2005,278.5599525672356
18_CT,2005,799.0434095494111
19_THA,2005,794.5417873692062
20_USA,2005,15495.176227830136
21_VN,2005,302.54613021590774
27_WOR,2005,80369.73135350014
01_AUS,2006,860.2693400261559
02_BD,2006,33.32671795925462
03_CDA,2006,1414.0727740391815
04_CHL,2006,307.6481125740954
05_PRC,2006,8856.30801815078
06_HKC,2006,314.447918320917
07_INA,2006,1719.9848614411908
08_JPN,2006,4868.960531323289
09_ROK,2006,1362.594242929638
10_MAS,2006,530.3229522206194
11_MEX,2006,1886.051444081641
12_NZ,2006,140.0781411805417
13_PNG,2006,18.34757007508302
14_PE,2006,237.6052947896055
15_RP,2006,457.21801592286016
16_RUS,2006,3160.8473992110235
17_SIN,2006,303.24091066040353
18_CT,2006,842.7259354315476
19_THA,2006,834.0139624971317
20_USA,2006,15908.374598924573
21_VN,2006,323.6576624673246
27_WOR,2006,84657.22292588511
01_AUS,2007,892.7645435396337
02_BD,2007,33.37823500367044
03_CDA,2007,1443.2415275242488
04_CHL,2007,322.73925082493724
05_PRC,2007,10116.68357784957
06_HKC,2007,334.77645239299113
07_INA,2007,1829.1182831950302
08_JPN,2007,4949.5020916129015
09_ROK,2007,1437.0381676517136
10_MAS,2007,563.7268597046034
11_MEX,2007,1929.2692891964768
12_NZ,2007,145.3456649375627
13_PNG,2007,20.383743118808496
14_PE,2007,257.8454351596866
15_RP,2007,487.47058794066453
16_RUS,2007,3430.628260029958
17_SIN,2007,330.8707885577416
18_CT,2007,896.0114115471057
19_THA,2007,879.3433934047248
20_USA,2007,16191.316215153543
21_VN,2007,346.7328500256231
27_WOR,2007,89233.72554470149
01_AUS,2008,925.4197882558005
02_BD,2008,32.73079249344937
03_CDA,2008,1457.6791525111416
04_CHL,2008,334.13043129018257
05_PRC,2008,11093.377485365392
06_HKC,2008,341.90029704887166
07_INA,2008,1939.1160352414568
08_JPN,2008,4895.377276722343
09_ROK,2008,1477.6951845016943
10_MAS,2008,590.9648444024775
11_MEX,2008,1951.3321153017368
12_NZ,2008,143.09930927677374
13_PNG,2008,20.323758561574415
14_PE,2008,281.37787491174305
15_RP,2008,507.7140561412066
16_RUS,2008,3610.6660369821284
17_SIN,2008,336.78550170282335
18_CT,2008,886.0018956726102
19_THA,2008,894.517940148816
20_USA,2008,16144.098862625162
21_VN,2008,366.36407069713596
27_WOR,2008,91786.43069235254
01_AUS,2009,943.213087098338
02_BD,2009,32.15324602694479
03_CDA,2009,1414.6836283574803
04_CHL,2009,328.9038312929066
05_PRC,2009,12136.134243389597
06_HKC,2009,333.4927991860275
07_INA,2009,2028.8752185931783
08_JPN,2009,4630.223435457253
09_ROK,2009,1488.1500249097899
10_MAS,2009,582.0204217185968
11_MEX,2009,1848.189692427339
12_NZ,2009,145.8411845537174
13_PNG,2009,21.706902954598213
14_PE,2009,284.4612802369002
15_RP,2009,513.5443002302829
16_RUS,2009,3328.2799975202583
17_SIN,2009,334.7533773949502
18_CT,2009,881.8826126961783
19_THA,2009,888.3392064487839
20_USA,2009,15696.01462421007
21_VN,2009,386.1400278668769
27_WOR,2009,91437.21334302516
01_AUS,2010,962.5767047501646
02_BD,2010,32.98889787755118
03_CDA,2010,1458.3055992043
04_CHL,2010,348.12555432630995
05_PRC,2010,13426.950528322639
06_HKC,2010,356.06253332514746
07_INA,2010,2155.149453705227
08_JPN,2010,4824.310328962521
09_ROK,2010,1584.8320602715658
10_MAS,2010,625.2345498260061
11_MEX,2010,1942.7822243964297
12_NZ,2010,147.24440599541308
13_PNG,2010,23.904658793309036
14_PE,2010,308.16390008929886
15_RP,2010,552.7393609889742
16_RUS,2010,3478.1765966678286
17_SIN,2010,385.7710542504887
18_CT,2010,971.6179611200791
19_THA,2010,955.08537807565
20_USA,2010,16093.425254396425
21_VN,2010,410.94272170863223
27_WOR,2010,96251.87263182107
01_AUS,2011,986.1704712850283
02_BD,2011,34.22443712390141
03_CDA,2011,1504.1141717848454
04_CHL,2011,369.39922437467203
05_PRC,2011,14707.404013175938
06_HKC,2011,373.2058308314354
07_INA,2011,2288.117524352482
08_JPN,2011,4818.7420453487875
09_ROK,2011,1643.1806410741317
10_MAS,2011,658.3339219407882
11_MEX,2011,2013.9464913290058
12_NZ,2011,151.21381846874078
13_PNG,2011,24.16935769252902
14_PE,2011,327.6620229602576
15_RP,2011,572.9682486034266
16_RUS,2011,3661.9942443484283
17_SIN,2011,410.2701132241721
18_CT,2011,997.9045914714656
19_THA,2011,963.1077081786116
20_USA,2011,16351.154165093647
21_VN,2011,436.5867916677187
27_WOR,2011,100198.8198844196
01_AUS,2012,1024.551634586286
02_BD,2012,34.5368520476214
03_CDA,2012,1530.3680677607329
04_CHL,2012,389.046194955576
05_PRC,2012,15862.85622206734
06_HKC,2012,379.55147867404287
07_INA,2012,2426.0921700723907
08_JPN,2012,4890.786555842008
09_ROK,2012,1680.8488787002234
10_MAS,2012,694.3675275905579
11_MEX,2012,2087.300921133934
12_NZ,2012,154.99328172089247
13_PNG,2012,25.292851114960698
14_PE,2012,347.77956913483155
15_RP,2012,611.2644085884793
16_RUS,2012,3795.8731495318343
17_SIN,2012,427.0226631172801
18_CT,2012,1016.2307502286645
19_THA,2012,1032.86354426239
20_USA,2012,16714.808878687076
21_VN,2012,459.49610358133737
27_WOR,2012,103518.91922437095
01_AUS,2013,1051.594494220124
02_BD,2013,33.80258872407612
03_CDA,2013,1568.2447058892649
04_CHL,2013,404.78313026310855
05_PRC,2013,17093.438731536888
06_HKC,2013,391.3232253904488
07_INA,2013,2560.9165092993153
08_JPN,2013,4988.615386495454
09_ROK,2013,1729.5297068762252
10_MAS,2013,726.9592126060305
11_MEX,2013,2115.5648951196745
12_NZ,2013,158.12106163153197
13_PNG,2013,26.26154990601552
14_PE,2013,368.13343175206074
15_RP,2013,654.4442747272374
16_RUS,2013,3863.642941656346
17_SIN,2013,448.84816404596046
18_CT,2013,1040.1503310095854
19_THA,2013,1060.6205117402114
20_USA,2013,16995.171638175918
21_VN,2013,484.40944466713285
27_WOR,2013,107034.5240329395
01_AUS,2014,1078.4978307541821
02_BD,2014,33.00831349427954
03_CDA,2014,1613.0296847757106
04_CHL,2014,411.9345948633689
05_PRC,2014,18340.860791135998
06_HKC,2014,402.13320325885337
07_INA,2014,2689.133107580351
08_JPN,2014,5007.308699948228
09_ROK,2014,1787.3210385476589
10_MAS,2014,770.6256311971382
11_MEX,2014,2175.758719185878
12_NZ,2014,163.72643969532464
13_PNG,2014,30.31146249956727
14_PE,2014,376.880366293345
15_RP,2014,694.6618307962408
16_RUS,2014,3892.179838296696
17_SIN,2014,466.2809209095619
18_CT,2014,1083.8119337954515
19_THA,2014,1071.0614092216808
20_USA,2014,17431.810499225405
21_VN,2014,513.3948328649196
27_WOR,2014,110807.24972521453
01_AUS,2015,1103.854786265678
02_BD,2015,32.82121755126079
03_CDA,2015,1629.1742165149433
04_CHL,2015,421.430746516965
05_PRC,2015,19606.417750874676
06_HKC,2015,411.7355237028405
07_INA,2015,2820.263904987923
08_JPN,2015,5075.098802516458
09_ROK,2015,1837.1915165882356
10_MAS,2015,809.3727368604573
11_MEX,2015,2246.9163017016667
12_NZ,2015,170.9865529327648
13_PNG,2015,31.917662935136665
14_PE,2015,389.13414005874216
15_RP,2015,736.8038304751313
16_RUS,2015,3782.099619576713
17_SIN,2015,476.73054664205665
18_CT,2015,1103.089
19_THA,2015,1103.4093273543835
20_USA,2015,17930.63692674131
21_VN,2015,547.6859563793315
27_WOR,2015,114568.42303355072
01_AUS,2016,1135.0641886635358
02_BD,2016,32.01200560456759
03_CDA,2016,1652.2124138409122
04_CHL,2016,426.7655018062101
05_PRC,2016,20920.047740183265
06_HKC,2016,420.64104726063744
07_INA,2016,2962.21567254497
08_JPN,2016,5122.713069212946
09_ROK,2016,1891.0084557714783
10_MAS,2016,843.5270629777016
11_MEX,2016,2312.3763496686597
12_NZ,2016,176.92227731082136
13_PNG,2016,32.524098530904254
14_PE,2016,404.51003310577244
15_RP,2016,787.4643606627269
16_RUS,2016,3773.5932620957897
17_SIN,2016,488.15788014178077
18_CT,2016,1118.8061166549307
19_THA,2016,1139.6307585889053
20_USA,2016,18196.9569462209
21_VN,2016,581.7016996615882
27_WOR,2016,118288.50582251964
